t, c	M(t), рад	E(t), рад	Theta(t), рад	
22631	2.19436	85.1666	3.17125
22632	2.19446	110.95	3.23421
22633	2.19456	57439.4	3.32577
22634	2.19465	61563.3	2.60975
22635	2.19475	9.48114e+07	1.20009
22636	2.19485	1159.16	3.13393
22637	2.19495	32155	3.21223
22638	2.19504	12.8764	2.14091
22639	2.19514	527.486	4.16605
22640	2.19524	69.7037	2.59206
22641	2.19533	13523.9	3.0861
22642	2.19543	0.837251	2.76211
22643	2.19553	85.4256	3.19469
22644	2.19562	19.1484	2.10916
22645	2.19572	34606.1	3.29051
22646	2.19582	1630.11	3.1089
22647	2.19592	3.71412	3.19189
22648	2.19601	1.38086	2.93544
22649	2.19611	7.36726	2.85969
22650	2.19621	2.10502	3.04421
22651	2.1963	21417.5	3.27054
22652	2.1964	14.9148	3.07006
22653	2.1965	3.9697	3.21666
22654	2.19659	272.688	3.08587
22655	2.19669	0.90147	2.79207
22656	2.19679	8.62391	3.06928
22657	2.19688	1605.35	3.141
22658	2.19698	8.79721e+13	3.18674
22659	2.19708	39.4087	2.99319
22660	2.19718	4229.35	2.72631
22661	2.19727	0.0304513	0.352693
22662	2.19737	3.45574	3.16866
22663	2.19747	1.88283	3.01731
22664	2.19756	1.43517	2.94641
22665	2.19766	1.07017e+07	3.01151
22666	2.19776	3.20738	3.14722
22667	2.19785	1.84421	3.01221
22668	2.19795	0.549211	2.55261
22669	2.19805	90.9746	3.13033
22670	2.19815	2.34763	3.06998
22671	2.19824	16751.9	2.79256
22672	2.19834	3.98131	3.21785
22673	2.19844	126800	3.33867
22674	2.19853	24.4691	3.6278
22675	2.19863	9.20164e+08	3.20433
22676	2.19873	0.882713	2.78372
22677	2.19882	2.06416	3.03954
22678	2.19892	1950.03	3.05925
22679	2.19902	9.23424	3.12526
22680	2.19911	463.48	3.32907
22681	2.19921	2.55009	3.08953
22682	2.19931	1.20068	2.89326
22683	2.19941	3.88798	3.20848
22684	2.1995	46.9852	3.12973
22685	2.1996	1.09479	2.86303
22686	2.1997	349.211	3.18472
22687	2.19979	1.88631	3.01776
22688	2.19989	1.39908e+07	2.8749
22689	2.19999	5.64267e+06	3.13108
22690	2.20008	0.791869	2.73831
22691	2.20018	1.17651e+11	1.3886
22692	2.20028	115.507	3.0761
22693	2.20038	1.00534	2.83321
22694	2.20047	4879.28	3.17513
22695	2.20057	45.3958	2.94212
22696	2.20067	75799.5	3.49723
22697	2.20076	1.94325e+06	3.09875
22698	2.20086	73.0858	3.21677
22699	2.20096	6310.43	3.04448
22700	2.20105	1.15119	2.87973
22701	2.20115	3.98656	3.21838
22702	2.20125	15.921	3.15986
22703	2.20135	10.6174	3.25746
22704	2.20144	4417.06	6.09639
22705	2.20154	95749.4	5.54873
22706	2.20164	57.3615	2.74959
22707	2.20173	574.778	3.13014
22708	2.20183	3.22208	3.14847
22709	2.20193	2.38053	3.07325
22710	2.20202	2.18023e+08	3.32889
22711	2.20212	4.39203e+06	3.02499
22712	2.20222	3.29228	3.15449
22713	2.20231	204178	4.54036
22714	2.20241	2.12537	3.04649
22715	2.20251	3.36161e+08	3.55688
22716	2.20261	12661.5	2.79663
22717	2.2027	4.05683	3.22571
22718	2.2028	7.19675e+07	3.26079
22719	2.2029	4.06385	3.22645
22720	2.20299	1.52059	2.96237
22721	2.20309	3515.4	3.13789
22722	2.20319	2.32922	3.06812
22723	2.20328	4.29546e+08	2.91602
22724	2.20338	100.423	5.15619
22725	2.20348	288.922	5.18496
22726	2.20358	5.85119	3.88432
22727	2.20367	28.1245	3.12876
22728	2.20377	5085.67	3.09201
22729	2.20387	1848.44	2.88961
22730	2.20396	0.487002	2.47903
22731	2.20406	37.9895	2.08377
22732	2.20416	0.695884	2.67884
22733	2.20425	1538.74	3.64964
22734	2.20435	6704.13	6.00696
22735	2.20445	478556	3.13487
22736	2.20454	122.898	3.17406
22737	2.20464	17.312	3.31781
22738	2.20474	994.498	2.99978
22739	2.20484	171.681	3.03616
22740	2.20493	3.43523	3.16686
22741	2.20503	6.8935e+06	2.78048
22742	2.20513	7.50984	2.89998
22743	2.20522	38.9942	2.91659
22744	2.20532	20.7066	3.01393
22745	2.20542	275.545	3.48528
22746	2.20551	3.76246	3.1964
22747	2.20561	0.552033	2.5556
22748	2.20571	150.186	3.67095
22749	2.20581	1181.37	1.34175
22750	2.2059	29631.1	3.92244
22751	2.206	6234.4	2.95451
22752	2.2061	3.45586	3.16867
22753	2.20619	2.42019	3.07715
22754	2.20629	8.05291	3.00194
22755	2.20639	4.07446	3.22758
22756	2.20648	14.1826	2.97865
22757	2.20658	50.0673	4.56136
22758	2.20668	2.07257	3.04051
22759	2.20677	63.3427	2.50908
22760	2.20687	1.45167e+07	2.9527
22761	2.20697	218.913	3.45243
22762	2.20707	443.569	3.19487
22763	2.20716	4.66708	3.30456
22764	2.20726	142083	2.94581
22765	2.20736	218.456	3.33288
22766	2.20745	203.629	3.09107
22767	2.20755	1.09793	2.864
22768	2.20765	273.847	3.18785
22769	2.20774	110.97	3.23651
22770	2.20784	8.97619	3.10261
22771	2.20794	10.5101	3.24456
22772	2.20804	233.754	2.91225
22773	2.20813	19.3511	2.49767
22774	2.20823	18534.3	3.4134
22775	2.20833	79.1833	3.19854
22776	2.20842	47.2296	3.15063
22777	2.20852	4.14914	3.23572
22778	2.20862	58.6083	3.03901
22779	2.20871	3.49961	3.17251
22780	2.20881	3.57618	3.17932
22781	2.20891	5.45619	3.52625
22782	2.20901	7257.99	2.79575
22783	2.2091	1186.21	3.36384
22784	2.2092	1402.1	2.81094
22785	2.2093	0.9259	2.80249
22786	2.20939	5.97185	4.13878
22787	2.20949	1.7825	3.00374
22788	2.20959	1.63457	2.9816
22789	2.20968	2.38837	3.07403
22790	2.20978	81606.4	2.35743
22791	2.20988	12.185	3.97502
22792	2.20997	155.645	3.33679
22793	2.21007	64.9497	3.04565
22794	2.21017	2.41325e+06	3.13972
22795	2.21027	709289	3.39678
22796	2.21036	51.5379	2.91126
22797	2.21046	5233.89	6.27232
22798	2.21056	4.35055	3.2595
22799	2.21065	233.414	2.80653
22800	2.21075	459687	3.10063
22801	2.21085	914.986	3.2121
22802	2.21094	3.56685	3.17848
22803	2.21104	26.4887	2.93018
22804	2.21114	4025.4	3.23676
22805	2.21124	1.6392e+07	2.82702
22806	2.21133	2.20201	3.05488
22807	2.21143	1202.95	3.11744
22808	2.21153	2.14723	3.04892
22809	2.21162	2.36019	3.07123
22810	2.21172	459.917	2.90446
22811	2.21182	1997.63	3.89601
22812	2.21191	1.5635	2.96987
22813	2.21201	4.16141	3.23709
22814	2.21211	3.74436e+10	3.09235
22815	2.2122	4353.73	3.76044
22816	2.2123	4.95715e+06	3.38229
22817	2.2124	4.17154	3.23823
22818	2.2125	2013.72	3.13797
22819	2.21259	19.2546	2.35299
22820	2.21269	1180.32	3.48313
22821	2.21279	3.63187	3.18434
22822	2.21288	1653.58	2.8646
22823	2.21298	1.62869	2.98066
22824	2.21308	1.7787	3.00321
22825	2.21317	2.16268	3.05062
22826	2.21327	28.7662	3.18449
22827	2.21337	344413	4.18025
22828	2.21347	6.55295	2.01769
22829	2.21356	3.22493	3.14872
22830	2.21366	34570.8	2.70814
22831	2.21376	4.63755	3.29983
22832	2.21385	1.59099e+06	3.31773
22833	2.21395	10.0331	3.19523
22834	2.21405	3.29189	3.15446
22835	2.21414	4.18622	3.23989
22836	2.21424	7.46568	2.8884
22837	2.21434	4.1443	3.23519
22838	2.21443	6.07232	4.50015
22839	2.21453	1.45585	2.95041
22840	2.21463	2.70143e+06	3.26335
22841	2.21473	502.734	0.864643
22842	2.21482	3.94428	3.21409
22843	2.21492	0.394426	2.33336
22844	2.21502	14.213	2.98352
22845	2.21511	1.52851	2.96378
22846	2.21521	1.41008	2.94143
22847	2.21531	26.937	3.00677
22848	2.2154	1.59363	2.97494
22849	2.2155	1.59922e+06	2.85165
22850	2.2156	45.9007	3.02188
22851	2.2157	42.7325	3.37742
22852	2.21579	5.1763e+11	3.21915
22853	2.21589	0.574452	2.57842
22854	2.21599	16.0463	3.17078
22855	2.21608	10453	3.2237
22856	2.21618	2.66717	3.10028
22857	2.21628	1.82592	3.00974
22858	2.21637	98080.1	3.82851
22859	2.21647	4.19145	3.24048
22860	2.21657	4.14286	3.23503
22861	2.21667	1.33939e+09	3.52246
22862	2.21676	0.33509	2.20595
22863	2.21686	0.463985	2.44748
22864	2.21696	11548.8	2.21663
22865	2.21705	12982.7	2.97687
22866	2.21715	31842.4	3.57476
22867	2.21725	13.492	2.80238
22868	2.21734	2.85342e+07	3.09845
22869	2.21744	180.048	3.23236
22870	2.21754	8.88315	3.09415
22871	2.21763	1178.47	3.17399
22872	2.21773	5.22403	3.43151
22873	2.21783	21917.3	2.96605
22874	2.21793	0.791008	2.73783
22875	2.21802	451917	3.47863
22876	2.21812	1006.97	2.98629
22877	2.21822	3.55381	3.17732
22878	2.21831	2555.34	3.26124
22879	2.21841	320078	4.21285
22880	2.21851	135.061	3.13929
22881	2.2186	109.311	3.0845
22882	2.2187	1.47144	2.95337
22883	2.2188	9.15342	3.11826
22884	2.2189	5.89969e+06	2.0299
22885	2.21899	2.07527	3.04082
22886	2.21909	288815	3.00838
22887	2.21919	26.7039	2.97117
22888	2.21928	9847.97	3.05669
22889	2.21938	39891.9	5.90535
22890	2.21948	223.411	3.17252
22891	2.21957	1.25315	2.90659
22892	2.21967	2.94749	3.12495
22893	2.21977	213.82	1.68733
22894	2.21986	2011.25	2.62763
22895	2.21996	16.0601	3.17199
22896	2.22006	198.125	3.15911
22897	2.22016	1.76169	3.00079
22898	2.22025	6.40765	1.26019
22899	2.22035	19.8686	2.83807
22900	2.22045	10457.7	3.08375
22901	2.22054	3.9718	3.21687
22902	2.22064	6.82544	2.54513
22903	2.22074	44.8354	2.76986
22904	2.22083	996.717	3.21704
22905	2.22093	2.51353e+09	3.09443
22906	2.22103	399.957	3.23215
22907	2.22113	905947	3.57846
22908	2.22122	2224.91	2.65158
22909	2.22132	10566.1	3.22895
22910	2.22142	3.82426	3.20228
22911	2.22151	67.6404	3.32921
22912	2.22161	2.63881	3.09771
22913	2.22171	51.3	2.84342
22914	2.2218	3.7626	3.19642
22915	2.2219	2.58894e+07	4.19384
22916	2.222	17.0271	3.27391
22917	2.2221	96.8434	3.09376
22918	2.22219	11.8435	3.58619
22919	2.22229	1046.2	3.14572
22920	2.22239	69.0784	5.86039
22921	2.22248	47.8486	3.20635
22922	2.22258	3035.34	2.56994
22923	2.22268	3.93588	3.21324
22924	2.22277	60988.8	3.24707
22925	2.22287	3.86927	3.20665
22926	2.22297	6.349	0.735465
22927	2.22306	1.02789	2.84116
22928	2.22316	13.3917	2.7561
22929	2.22326	4180.48	3.05078
22930	2.22336	255.917	3.29246
22931	2.22345	3824.28	3.23047
22932	2.22355	2.5219e+06	2.30706
22933	2.22365	39977.9	3.25452
22934	2.22374	20.0141	2.88349
22935	2.22384	2796.24	1.84442
22936	2.22394	1.74943	2.99903
22937	2.22403	2.75374	3.10803
22938	2.22413	85.3293	3.1858
22939	2.22423	26.8479	2.99401
22940	2.22433	1.10459	2.86604
22941	2.22442	26.2638	2.87393
22942	2.22452	2.81431	3.11338
22943	2.22462	632.156	3.20353
22944	2.22471	881.694	3.03761
22945	2.22481	101.906	2.93422
22946	2.22491	2780.97	3.20007
22947	2.225	4.17413	3.23852
22948	2.2251	7575.95	3.31273
22949	2.2252	2.17119e+09	3.20207
22950	2.22529	1.78767	3.00447
22951	2.22539	20119.3	2.57291
22952	2.22549	741.447	0.358275
22953	2.22559	0.860972	2.77364
22954	2.22568	4.62935	3.29853
22955	2.22578	66.0665	3.14955
22956	2.22588	15681.2	3.30282
22957	2.22597	9.7352	3.16833
22958	2.22607	64.2915	2.95114
22959	2.22617	151291	3.32095
22960	2.22626	478.491	2.81978
22961	2.22636	598829	3.21731
22962	2.22646	8.38857	3.04425
22963	2.22656	0.591008	2.59428
22964	2.22665	4.67681e+12	3.09825
22965	2.22675	9.41941	3.14113
22966	2.22685	1.01943	2.83821
22967	2.22694	7625.19	3.18919
22968	2.22704	104.665	3.23403
22969	2.22714	57790.4	3.21394
22970	2.22723	20685.2	2.80162
22971	2.22733	78.6263	3.14899
22972	2.22743	82.8822	2.89329
22973	2.22752	17.0294	3.27423
22974	2.22762	4.28015e+06	3.09759
22975	2.22772	1.19069	2.89061
22976	2.22782	244.764	4.23026
22977	2.22791	0.862062	2.77416
22978	2.22801	8411.92	3.373
22979	2.22811	50.3147	0.561435
22980	2.2282	3.06275	3.13485
22981	2.2283	6588.24	3.1691
22982	2.2284	8.64182	3.07108
22983	2.22849	1.849e+08	4.46641
22984	2.22859	5.60238	3.61505
22985	2.22869	7516.89	3.05511
22986	2.22879	21997.2	4.42795
22987	2.22888	32.7205	2.91877
22988	2.22898	1.04236	2.8461
22989	2.22908	342.399	3.13864
22990	2.22917	54.6626	3.26545
22991	2.22927	0.822212	2.75448
22992	2.22937	16408.1	3.10728
22993	2.22946	6.44077	1.49184
22994	2.22956	801073	3.32085
22995	2.22966	3.86564	3.20629
22996	2.22976	0.881709	2.78327
22997	2.22985	6.56913	2.0702
22998	2.22995	303.961	3.072
22999	2.23005	4.25271	3.24758
23000	2.23014	12.9253	2.26122
23001	2.23024	1.20875	2.89537
23002	2.23034	1.33256	2.92507
23003	2.23043	2149.93	2.85995
23004	2.23053	17141.1	2.53951
23005	2.23063	2.26262	3.06129
23006	2.23072	188.854	2.26043
23007	2.23082	636.176	2.97175
23008	2.23092	336.418	3.16459
23009	2.23102	1.94038e+08	2.82295
23010	2.23111	4.22244	3.24404
23011	2.23121	1.77624	3.00286
23012	2.23131	1913.92	3.20301
23013	2.2314	27089.9	3.13542
23014	2.2315	37.9334	1.88573
23015	2.2316	1.83172	3.01053
23016	2.23169	8.08468e+06	3.13872
23017	2.23179	3.67917	3.18866
23018	2.23189	606.924	3.19416
23019	2.23199	2.76822	3.10932
23020	2.23208	17843.2	3.45278
23021	2.23218	0.29326	2.09256
23022	2.23228	1613.02	3.28327
23023	2.23237	1575.39	3.29267
23024	2.23247	59097.5	3.2377
23025	2.23257	3.57799	3.17948
23026	2.23266	4.31953	3.25564
23027	2.23276	1.76637	3.00146
23028	2.23286	188.759	1.99548
23029	2.23295	275880	3.18908
23030	2.23305	200.883	4.66432
23031	2.23315	12.2727	4.18943
23032	2.23325	1468.66	3.30628
23033	2.23334	2.66306e+06	2.27604
23034	2.23344	903.646	3.40868
23035	2.23354	10.6964	3.26756
23036	2.23363	0.22044	1.82657
23037	2.23373	564.832	3.63431
23038	2.23383	49061.2	3.04522
23039	2.23392	12309.8	2.83683
23040	2.23402	1388.99	2.35526
23041	2.23412	41.2696	3.17881
23042	2.23422	69.896	2.73223
23043	2.23431	3.91389	3.21104
23044	2.23441	485.913	3.04451
23045	2.23451	490506	3.15172
23046	2.2346	3.19971	3.14656
23047	2.2347	860.942	1.41227
23048	2.2348	0.328874	2.19051
23049	2.23489	2.95386e+06	3.0672
23050	2.23499	325.556	3.3983
23051	2.23509	61309	3.21808
23052	2.23518	8.12511	3.0119
23053	2.23528	1.39856	2.93909
23054	2.23538	7.43976	2.88125
23055	2.23548	3.04349	3.1332
23056	2.23557	15.1654	3.09407
23057	2.23567	3.51261e+08	3.49791
23058	2.23577	6430.72	3.1313
23059	2.23586	4.24428	3.24659
23060	2.23596	0.703771	2.68428
23061	2.23606	281500	2.71854
23062	2.23615	2.1178	3.04565
23063	2.23625	4.08106	3.22829
23064	2.23635	3.93928	3.21358
23065	2.23645	1.2132	2.89653
23066	2.23654	298.635	3.15733
23067	2.23664	1.01241	2.83573
23068	2.23674	68.1772	3.4758
23069	2.23683	39.9972	3.06495
23070	2.23693	0.955666	2.81453
23071	2.23703	3.70063	3.19064
23072	2.23712	3.99041	3.21878
23073	2.23722	30.4693	3.47226
23074	2.23732	0.571542	2.57555
23075	2.23742	1.77009	3.00199
23076	2.23751	348.174	3.09402
23077	2.23761	4.96872	3.36216
23078	2.23771	220.994	2.85932
23079	2.2378	2.67258	3.10077
23080	2.2379	7845.95	3.28444
23081	2.238	4.20022	3.24148
23082	2.23809	1.77222	3.00229
23083	2.23819	682701	2.83811
23084	2.23829	5.36393	3.48348
23085	2.23838	1.34827e+07	3.16981
23086	2.23848	4.23643	3.24567
23087	2.23858	3.50084	3.17262
23088	2.23868	0.902842	2.79267
23089	2.23877	27.5517	3.07703
23090	2.23887	131.551	3.9475
23091	2.23897	111.148	3.25736
23092	2.23906	620.15	3.26548
23093	2.23916	14.8619	3.06469
23094	2.23926	7078.26	3.16335
23095	2.23935	1.45373	2.95001
23096	2.23945	11980.8	3.37248
23097	2.23955	77774.5	2.89571
23098	2.23965	0.686505	2.67223
23099	2.23974	1016.04	3.27179
23100	2.23984	51766.8	4.07418
23101	2.23994	4.63348	3.29918
23102	2.24003	13.777	2.89587
23103	2.24013	2.04375	3.03716
23104	2.24023	283.334	2.59373
23105	2.24032	316.411	3.0601
23106	2.24042	2.34686	3.0699
23107	2.24052	6958.76	3.1531
23108	2.24061	632.381	3.22635
23109	2.24071	411.869	3.16923
23110	2.24081	46.9877	3.12994
23111	2.24091	7.0745	2.73801
23112	2.241	1.32448	2.92328
23113	2.2411	3.02383e+07	3.00507
23114	2.2412	2.68952	3.1023
23115	2.24129	2.65993	3.09963
23116	2.24139	5.84953	3.88165
23117	2.24149	74.3871	3.44792
23118	2.24158	44004.3	3.14472
23119	2.24168	6.51577	1.87854
23120	2.24178	2.093	3.04285
23121	2.24188	763737	3.18848
23122	2.24197	1.41791	2.943
23123	2.24207	0.308265	2.13592
23124	2.24217	3.32565	3.15736
23125	2.24226	2.23739	3.05864
23126	2.24236	47.322	3.15858
23127	2.24246	22541.9	3.22879
23128	2.24255	476980	3.3034
23129	2.24265	90.2252	3.06108
23130	2.24275	3.85343	3.2051
23131	2.24285	8577.8	2.90623
23132	2.24294	1.32174	2.92267
23133	2.24304	211.709	3.26119
23134	2.24314	6.52983e+08	6.25185
23135	2.24323	1171.21	3.08817
23136	2.24333	966498	4.18149
23137	2.24343	5.10809	3.3968
23138	2.24352	10681.6	1.78478
23139	2.24362	3522.41	3.20212
23140	2.24372	3611.12	3.29019
23141	2.24381	0.776111	2.72946
23142	2.24391	4.21194	3.24283
23143	2.24401	2.94676e+07	0.734215
23144	2.24411	0.612251	2.6135
23145	2.2442	0.91723	2.79885
23146	2.2443	11.4976	3.42837
23147	2.2444	4.28508	3.25144
23148	2.24449	20111.2	3.37897
23149	2.24459	293.794	3.32161
23150	2.24469	944.456	3.02931
23151	2.24478	41.0249	3.15737
23152	2.24488	8.67508	3.07438
23153	2.24498	618.55	3.1119
23154	2.24508	695.354	3.24182
23155	2.24517	2996.5	3.69785
23156	2.24527	1157.1	2.82801
23157	2.24537	224.823	3.34963
23158	2.24546	5.23035	3.43359
23159	2.24556	1.62796e+07	3.07223
23160	2.24566	2193.29	2.43599
23161	2.24575	0.0846583	0.920351
23162	2.24585	0.84091	2.76392
23163	2.24595	16.4787	3.21089
23164	2.24604	18226.9	3.69697
23165	2.24614	3.66258	3.18714
23166	2.24624	0.629198	2.628
23167	2.24634	4851.18	2.56592
23168	2.24643	4.60139	3.2942
23169	2.24653	1.79289	3.00519
23170	2.24663	99.3916	3.40684
23171	2.24672	1.68634	2.98967
23172	2.24682	3.13139	3.14072
23173	2.24692	0.610722	2.61216
23174	2.24701	2072.21	3.37987
23175	2.24711	917.482	1.35344
23176	2.24721	884141	3.05364
23177	2.24731	755.776	3.00537
23178	2.2474	38598.3	2.68498
23179	2.2475	1.42348e+06	2.57729
23180	2.2476	257.374	4.3875
23181	2.24769	3.97119e+09	3.55228
23182	2.24779	9.4759	3.14596
23183	2.24789	3034.98	1.75838
23184	2.24798	553.282	2.26823
23185	2.24808	4.11134e+08	3.01871
23186	2.24818	531.102	3.15643
23187	2.24827	788.07	3.10072
23188	2.24837	0.623005	2.62279
23189	2.24847	23.5234	3.30567
23190	2.24857	9.52836	3.15045
23191	2.24866	51.8805	2.97846
23192	2.24876	0.629784	2.62849
23193	2.24886	11618.6	2.80935
23194	2.24895	180837	2.49331
23195	2.24905	1.53202	2.9644
23196	2.24915	2.93074	3.12351
23197	2.24924	11.9375	3.65543
23198	2.24934	20.4546	2.97682
23199	2.24944	5.49812e+08	3.31893
23200	2.24954	3.03878	3.1328
23201	2.24963	60.6737	3.23306
23202	2.24973	1.97832	3.02934
23203	2.24983	19.7655	2.79832
23204	2.24992	245.374	2.19255
23205	2.25002	1206.95	2.57807
23206	2.25012	252.644	2.92161
23207	2.25021	8193.31	0.368236
23208	2.25031	0.710699	2.68897
23209	2.25041	1.87327	3.01606
23210	2.25051	20518.8	3.23988
23211	2.2506	54.4987	3.2453
23212	2.2507	2.36336	3.07155
23213	2.2508	409.588	2.88793
23214	2.25089	19416.4	2.92562
23215	2.25099	3.95849	3.21552
23216	2.25109	0.703389	2.68402
23217	2.25118	2410.83	3.26191
23218	2.25128	96.848	3.09418
23219	2.25138	1.15735	2.88147
23220	2.25147	6.84747e+07	2.95719
23221	2.25157	312.791	3.35033
23222	2.25167	7.47526	2.89097
23223	2.25177	5.72356	3.71968
23224	2.25186	90.9863	3.13134
23225	2.25196	1.45474e+06	3.2007
23226	2.25206	2.59185	3.09341
23227	2.25215	1.09874	2.86425
23228	2.25225	124.117	3.31624
23229	2.25235	26.1118	2.82352
23230	2.25244	1.18812	2.88992
23231	2.25254	4.28093	3.25094
23232	2.25264	54.7632	3.27904
23233	2.25274	2.82079	3.11394
23234	2.25283	89.2997	2.92564
23235	2.25293	6.70064	2.3747
23236	2.25303	98.5931	3.25884
23237	2.25312	167.857	3.27856
23238	2.25322	0.573537	2.57752
23239	2.25332	4.81665	3.33074
23240	2.25341	14.5899	3.03478
23241	2.25351	0.917387	2.79891
23242	2.25361	0.689028	2.67403
23243	2.2537	4.61714	3.29663
23244	2.2538	97.7766	3.1751
23245	2.2539	2.05239	3.03817
23246	2.254	4.64744	3.3014
23247	2.25409	1392.48	3.20945
23248	2.25419	2.10148	3.04381
23249	2.25429	1.57841e+07	3.00619
23250	2.25438	20.6064	3.0001
23251	2.25448	8.12817	3.01231
23252	2.25458	2.32522	3.06772
23253	2.25467	1.8596	3.01426
23254	2.25477	24.8784	4.31968
23255	2.25487	2.29837	3.06498
23256	2.25497	73866.2	2.84265
23257	2.25506	1.95145	3.02604
23258	2.25516	3.95536	3.21521
23259	2.25526	2.58579	3.09285
23260	2.25535	2.99237	3.12882
23261	2.25545	421328	3.09356
23262	2.25555	7.65708	2.93398
23263	2.25564	7.39033e+08	3.55525
23264	2.25574	346769	1.0028
23265	2.25584	3011.55	3.01974
23266	2.25594	1.58256	2.97309
23267	2.25603	112096	3.19869
23268	2.25613	1568.03	3.1744
23269	2.25623	2.52853	3.08751
23270	2.25632	2.16621e+10	1.80944
23271	2.25642	71.1008	3.03025
23272	2.25652	5.9083	3.98815
23273	2.25661	4.96394	3.36108
23274	2.25671	840.328	3.30416
23275	2.25681	7.46308	2.88769
23276	2.2569	216.798	3.14398
23277	2.257	479.098	2.97203
23278	2.2571	3.74686	3.19494
23279	2.2572	10.3003	3.22154
23280	2.25729	113.264	1.54862
23281	2.25739	87956.1	3.23129
23282	2.25749	107461	3.60086
23283	2.25758	1070.86	3.10445
23284	2.25768	34.6818	3.15222
23285	2.25778	5.09645	3.39364
23286	2.25787	1973.65	2.70153
23287	2.25797	1.44334e+06	2.74436
23288	2.25807	2499.12	3.30912
23289	2.25817	39.4068	2.9929
23290	2.25826	14728.5	2.68981
23291	2.25836	126.513	2.76818
23292	2.25846	1.13881	2.87619
23293	2.25855	2596.16	2.89549
23294	2.25865	4.64074	3.30033
23295	2.25875	0.884422	2.7845
23296	2.25884	77.1034	2.99252
23297	2.25894	21.6128	3.10888
23298	2.25904	5.01919e+06	3.1133
23299	2.25913	34.2651	3.11643
23300	2.25923	3.80878	3.2008
23301	2.25933	4.50726e+06	5.85513
23302	2.25943	0.0172918	0.201682
23303	2.25952	314.755	2.59912
23304	2.25962	3.8616	3.2059
23305	2.25972	483178	2.77261
23306	2.25981	5.23631e+06	4.28144
23307	2.25991	24.3533	3.55181
23308	2.26001	1.34622	2.92807
23309	2.2601	22.8823	3.22317
23310	2.2602	3.51121	3.17354
23311	2.2603	1.63493	2.98166
23312	2.2604	1.32543	2.92349
23313	2.26049	2.611	3.09517
23314	2.26059	4.33406	3.25744
23315	2.26069	2.19737	3.05438
23316	2.26078	2.14604	3.04879
23317	2.26088	19.6496	2.7428
23318	2.26098	574881	2.87088
23319	2.26107	5.41018	3.50391
23320	2.26117	6.53706e+06	3.07178
23321	2.26127	6.43734	1.46985
23322	2.26136	7.21406	2.80455
23323	2.26146	0.604518	2.60665
23324	2.26156	1017.03	3.5183
23325	2.26166	1.86521	3.015
23326	2.26175	961522	1.21149
23327	2.26185	0.384782	2.31484
23328	2.26195	352.354	2.49036
23329	2.26204	20.6052	2.99993
23330	2.26214	7.70694	2.94416
23331	2.26224	495.382	3.45564
23332	2.26233	651.185	3.22149
23333	2.26243	452.404	0.168126
23334	2.26253	1397.28	3.07616
23335	2.26263	0.645452	2.64126
23336	2.26272	3.73502	3.19383
23337	2.26282	5915.95	3.17033
23338	2.26292	521.532	0.319044
23339	2.26301	1.41445	2.94231
23340	2.26311	1.27792e+06	3.06227
23341	2.26321	1.17776	2.88711
23342	2.2633	5912.68	1.72857
23343	2.2634	149181	3.80223
23344	2.2635	7.85012	2.97045
23345	2.2636	148.662	3.23566
23346	2.26369	2.36119	3.07133
23347	2.26379	2.78249	3.11058
23348	2.26389	48.5727	3.29253
23349	2.26398	2.8265	3.11444
23350	2.26408	0.279493	2.0498
23351	2.26418	122.644	3.15199
23352	2.26427	240.902	3.04819
23353	2.26437	10.2685	3.21826
23354	2.26447	12.2763	4.20034
23355	2.26456	0.905251	2.79372
23356	2.26466	2.18079	3.05259
23357	2.26476	222.44	3.08748
23358	2.26486	0.926503	2.80274
23359	2.26495	4.03596e+13	3.02494
23360	2.26505	3.45933e+06	2.92471
23361	2.26515	503400	3.19066
23362	2.26524	58.9963	3.07981
23363	2.26534	1.69684	2.99127
23364	2.26544	0.152089	1.45637
23365	2.26553	0.820793	2.75375
23366	2.26563	171338	3.02614
23367	2.26573	6430.61	3.12218
23368	2.26583	433713	3.17979
23369	2.26592	3.65678	3.18661
23370	2.26602	152.027	2.90087
23371	2.26612	2.18969	3.05356
23372	2.26621	2.1204e+07	3.11684
23373	2.26631	56.42	4.99139
23374	2.26641	9.82714	3.17644
23375	2.2665	2.84544e+06	3.29904
23376	2.2666	2.55079	3.0896
23377	2.2667	51.6674	2.93977
23378	2.26679	8591.96	3.11628
23379	2.26689	1051.7	3.07588
23380	2.26699	92.2676	3.25361
23381	2.26709	5803.53	3.23557
23382	2.26718	0.717672	2.6936
23383	2.26728	32.1794	2.72214
23384	2.26738	7.35633	2.85621
23385	2.26747	150321	3.09079
23386	2.26757	168994	3.01482
23387	2.26767	9.12975	3.1162
23388	2.26776	37.6975	6.26428
23389	2.26786	1512.64	3.3053
23390	2.26796	1.52641	2.96341
23391	2.26806	1.66849	2.98693
23392	2.26815	15.9845	3.16537
23393	2.26825	5.85905e+08	3.11665
23394	2.26835	0.665445	2.65678
23395	2.26844	1645.06	3.40726
23396	2.26854	18.9346	0.924291
23397	2.26864	19.9314	2.85898
23398	2.26873	5.22392	3.43147
23399	2.26883	0.613857	2.61491
23400	2.26893	11363.7	3.19173
23401	2.26902	0.180956	1.63068
23402	2.26912	4.09323	3.2296
23403	2.26922	4.49731	3.27897
23404	2.26932	3.13033e+06	2.98118
23405	2.26941	1.74035	2.99771
23406	2.26951	9.80171e+08	3.46199
