t, c	M(t), рад	E(t), рад	Theta(t), рад	
25211	2.44453	2.44453	3.07951
25212	2.44462	2.44462	3.07952
25213	2.44472	2.44472	3.07953
25214	2.44482	2.44482	3.07954
25215	2.44492	2.44491	3.07955
25216	2.44501	2.44501	3.07956
25217	2.44511	2.44511	3.07957
25218	2.44521	2.44521	3.07958
25219	2.4453	2.4453	3.07959
25220	2.4454	2.4454	3.0796
25221	2.4455	2.4455	3.07961
25222	2.44559	2.44559	3.07962
25223	2.44569	2.44569	3.07963
25224	2.44579	2.44579	3.07964
25225	2.44589	2.44588	3.07964
25226	2.44598	2.44598	3.07965
25227	2.44608	2.44608	3.07966
25228	2.44618	2.44618	3.07967
25229	2.44627	2.44627	3.07968
25230	2.44637	2.44637	3.07969
25231	2.44647	2.44647	3.0797
25232	2.44656	2.44656	3.07971
25233	2.44666	2.44666	3.07972
25234	2.44676	2.44676	3.07973
25235	2.44685	2.44685	3.07974
25236	2.44695	2.44695	3.07975
25237	2.44705	2.44705	3.07976
25238	2.44715	2.44714	3.07977
25239	2.44724	2.44724	3.07978
25240	2.44734	2.44734	3.07979
25241	2.44744	2.44744	3.07979
25242	2.44753	2.44753	3.0798
25243	2.44763	2.44763	3.07981
25244	2.44773	2.44773	3.07982
25245	2.44782	2.44782	3.07983
25246	2.44792	2.44792	3.07984
25247	2.44802	2.44802	3.07985
25248	2.44812	2.44811	3.07986
25249	2.44821	2.44821	3.07987
25250	2.44831	2.44831	3.07988
25251	2.44841	2.44841	3.07989
25252	2.4485	2.4485	3.0799
25253	2.4486	2.4486	3.07991
25254	2.4487	2.4487	3.07992
25255	2.44879	2.44879	3.07993
25256	2.44889	2.44889	3.07994
25257	2.44899	2.44899	3.07994
25258	2.44908	2.44908	3.07995
25259	2.44918	2.44918	3.07996
25260	2.44928	2.44928	3.07997
25261	2.44938	2.44938	3.07998
25262	2.44947	2.44947	3.07999
25263	2.44957	2.44957	3.08
25264	2.44967	2.44967	3.08001
25265	2.44976	2.44976	3.08002
25266	2.44986	2.44986	3.08003
25267	2.44996	2.44996	3.08004
25268	2.45005	2.45005	3.08005
25269	2.45015	2.45015	3.08006
25270	2.45025	2.45025	3.08007
25271	2.45035	2.45034	3.08008
25272	2.45044	2.45044	3.08008
25273	2.45054	2.45054	3.08009
25274	2.45064	2.45064	3.0801
25275	2.45073	2.45073	3.08011
25276	2.45083	2.45083	3.08012
25277	2.45093	2.45093	3.08013
25278	2.45102	2.45102	3.08014
25279	2.45112	2.45112	3.08015
25280	2.45122	2.45122	3.08016
25281	2.45131	2.45131	3.08017
25282	2.45141	2.45141	3.08018
25283	2.45151	2.45151	3.08019
25284	2.45161	2.45161	3.0802
25285	2.4517	2.4517	3.08021
25286	2.4518	2.4518	3.08022
25287	2.4519	2.4519	3.08022
25288	2.45199	2.45199	3.08023
25289	2.45209	2.45209	3.08024
25290	2.45219	2.45219	3.08025
25291	2.45228	2.45228	3.08026
25292	2.45238	2.45238	3.08027
25293	2.45248	2.45248	3.08028
25294	2.45258	2.45257	3.08029
25295	2.45267	2.45267	3.0803
25296	2.45277	2.45277	3.08031
25297	2.45287	2.45287	3.08032
25298	2.45296	2.45296	3.08033
25299	2.45306	2.45306	3.08034
25300	2.45316	2.45316	3.08035
25301	2.45325	2.45325	3.08036
25302	2.45335	2.45335	3.08037
25303	2.45345	2.45345	3.08037
25304	2.45355	2.45354	3.08038
25305	2.45364	2.45364	3.08039
25306	2.45374	2.45374	3.0804
25307	2.45384	2.45384	3.08041
25308	2.45393	2.45393	3.08042
25309	2.45403	2.45403	3.08043
25310	2.45413	2.45413	3.08044
25311	2.45422	2.45422	3.08045
25312	2.45432	2.45432	3.08046
25313	2.45442	2.45442	3.08047
25314	2.45451	2.45451	3.08048
25315	2.45461	2.45461	3.08049
25316	2.45471	2.45471	3.0805
25317	2.45481	2.4548	3.08051
25318	2.4549	2.4549	3.08051
25319	2.455	2.455	3.08052
25320	2.4551	2.4551	3.08053
25321	2.45519	2.45519	3.08054
25322	2.45529	2.45529	3.08055
25323	2.45539	2.45539	3.08056
25324	2.45548	2.45548	3.08057
25325	2.45558	2.45558	3.08058
25326	2.45568	2.45568	3.08059
25327	2.45578	2.45577	3.0806
25328	2.45587	2.45587	3.08061
25329	2.45597	2.45597	3.08062
25330	2.45607	2.45607	3.08063
25331	2.45616	2.45616	3.08064
25332	2.45626	2.45626	3.08065
25333	2.45636	2.45636	3.08065
25334	2.45645	2.45645	3.08066
25335	2.45655	2.45655	3.08067
25336	2.45665	2.45665	3.08068
25337	2.45674	2.45674	3.08069
25338	2.45684	2.45684	3.0807
25339	2.45694	2.45694	3.08071
25340	2.45704	2.45704	3.08072
25341	2.45713	2.45713	3.08073
25342	2.45723	2.45723	3.08074
25343	2.45733	2.45733	3.08075
25344	2.45742	2.45742	3.08076
25345	2.45752	2.45752	3.08077
25346	2.45762	2.45762	3.08078
25347	2.45771	2.45771	3.08079
25348	2.45781	2.45781	3.08079
25349	2.45791	2.45791	3.0808
25350	2.45801	2.458	3.08081
25351	2.4581	2.4581	3.08082
25352	2.4582	2.4582	3.08083
25353	2.4583	2.4583	3.08084
25354	2.45839	2.45839	3.08085
25355	2.45849	2.45849	3.08086
25356	2.45859	2.45859	3.08087
25357	2.45868	2.45868	3.08088
25358	2.45878	2.45878	3.08089
25359	2.45888	2.45888	3.0809
25360	2.45897	2.45897	3.08091
25361	2.45907	2.45907	3.08092
25362	2.45917	2.45917	3.08092
25363	2.45927	2.45927	3.08093
25364	2.45936	2.45936	3.08094
25365	2.45946	2.45946	3.08095
25366	2.45956	2.45956	3.08096
25367	2.45965	2.45965	3.08097
25368	2.45975	2.45975	3.08098
25369	2.45985	2.45985	3.08099
25370	2.45994	2.45994	3.081
25371	2.46004	2.46004	3.08101
25372	2.46014	2.46014	3.08102
25373	2.46024	2.46023	3.08103
25374	2.46033	2.46033	3.08104
25375	2.46043	2.46043	3.08105
25376	2.46053	2.46053	3.08106
25377	2.46062	2.46062	3.08106
25378	2.46072	2.46072	3.08107
25379	2.46082	2.46082	3.08108
25380	2.46091	2.46091	3.08109
25381	2.46101	2.46101	3.0811
25382	2.46111	2.46111	3.08111
25383	2.46121	2.4612	3.08112
25384	2.4613	2.4613	3.08113
25385	2.4614	2.4614	3.08114
25386	2.4615	2.4615	3.08115
25387	2.46159	2.46159	3.08116
25388	2.46169	2.46169	3.08117
25389	2.46179	2.46179	3.08118
25390	2.46188	2.46188	3.08119
25391	2.46198	2.46198	3.0812
25392	2.46208	2.46208	3.0812
25393	2.46217	2.46217	3.08121
25394	2.46227	2.46227	3.08122
25395	2.46237	2.46237	3.08123
25396	2.46247	2.46247	3.08124
25397	2.46256	2.46256	3.08125
25398	2.46266	2.46266	3.08126
25399	2.46276	2.46276	3.08127
25400	2.46285	2.46285	3.08128
25401	2.46295	2.46295	3.08129
25402	2.46305	2.46305	3.0813
25403	2.46314	2.46314	3.08131
25404	2.46324	2.46324	3.08132
25405	2.46334	2.46334	3.08133
25406	2.46344	2.46343	3.08133
25407	2.46353	2.46353	3.08134
25408	2.46363	2.46363	3.08135
25409	2.46373	2.46373	3.08136
25410	2.46382	2.46382	3.08137
25411	2.46392	2.46392	3.08138
25412	2.46402	2.46402	3.08139
25413	2.46411	2.46411	3.0814
25414	2.46421	2.46421	3.08141
25415	2.46431	2.46431	3.08142
25416	2.4644	2.4644	3.08143
25417	2.4645	2.4645	3.08144
25418	2.4646	2.4646	3.08145
25419	2.4647	2.4647	3.08146
25420	2.46479	2.46479	3.08147
25421	2.46489	2.46489	3.08147
25422	2.46499	2.46499	3.08148
25423	2.46508	2.46508	3.08149
25424	2.46518	2.46518	3.0815
25425	2.46528	2.46528	3.08151
25426	2.46537	2.46537	3.08152
25427	2.46547	2.46547	3.08153
25428	2.46557	2.46557	3.08154
25429	2.46567	2.46566	3.08155
25430	2.46576	2.46576	3.08156
25431	2.46586	2.46586	3.08157
25432	2.46596	2.46596	3.08158
25433	2.46605	2.46605	3.08159
25434	2.46615	2.46615	3.0816
25435	2.46625	2.46625	3.0816
25436	2.46634	2.46634	3.08161
25437	2.46644	2.46644	3.08162
25438	2.46654	2.46654	3.08163
25439	2.46664	2.46663	3.08164
25440	2.46673	2.46673	3.08165
25441	2.46683	2.46683	3.08166
25442	2.46693	2.46693	3.08167
25443	2.46702	2.46702	3.08168
25444	2.46712	2.46712	3.08169
25445	2.46722	2.46722	3.0817
25446	2.46731	2.46731	3.08171
25447	2.46741	2.46741	3.08172
25448	2.46751	2.46751	3.08173
25449	2.4676	2.4676	3.08173
25450	2.4677	2.4677	3.08174
25451	2.4678	2.4678	3.08175
25452	2.4679	2.46789	3.08176
25453	2.46799	2.46799	3.08177
25454	2.46809	2.46809	3.08178
25455	2.46819	2.46819	3.08179
25456	2.46828	2.46828	3.0818
25457	2.46838	2.46838	3.08181
25458	2.46848	2.46848	3.08182
25459	2.46857	2.46857	3.08183
25460	2.46867	2.46867	3.08184
25461	2.46877	2.46877	3.08185
25462	2.46887	2.46886	3.08186
25463	2.46896	2.46896	3.08186
25464	2.46906	2.46906	3.08187
25465	2.46916	2.46916	3.08188
25466	2.46925	2.46925	3.08189
25467	2.46935	2.46935	3.0819
25468	2.46945	2.46945	3.08191
25469	2.46954	2.46954	3.08192
25470	2.46964	2.46964	3.08193
25471	2.46974	2.46974	3.08194
25472	2.46983	2.46983	3.08195
25473	2.46993	2.46993	3.08196
25474	2.47003	2.47003	3.08197
25475	2.47013	2.47013	3.08198
25476	2.47022	2.47022	3.08199
25477	2.47032	2.47032	3.08199
25478	2.47042	2.47042	3.082
25479	2.47051	2.47051	3.08201
25480	2.47061	2.47061	3.08202
25481	2.47071	2.47071	3.08203
25482	2.4708	2.4708	3.08204
25483	2.4709	2.4709	3.08205
25484	2.471	2.471	3.08206
25485	2.4711	2.47109	3.08207
25486	2.47119	2.47119	3.08208
25487	2.47129	2.47129	3.08209
25488	2.47139	2.47139	3.0821
25489	2.47148	2.47148	3.08211
25490	2.47158	2.47158	3.08212
25491	2.47168	2.47168	3.08212
25492	2.47177	2.47177	3.08213
25493	2.47187	2.47187	3.08214
25494	2.47197	2.47197	3.08215
25495	2.47206	2.47206	3.08216
25496	2.47216	2.47216	3.08217
25497	2.47226	2.47226	3.08218
25498	2.47236	2.47236	3.08219
25499	2.47245	2.47245	3.0822
25500	2.47255	2.47255	3.08221
25501	2.47265	2.47265	3.08222
25502	2.47274	2.47274	3.08223
25503	2.47284	2.47284	3.08224
25504	2.47294	2.47294	3.08225
25505	2.47303	2.47303	3.08225
25506	2.47313	2.47313	3.08226
25507	2.47323	2.47323	3.08227
25508	2.47333	2.47332	3.08228
25509	2.47342	2.47342	3.08229
25510	2.47352	2.47352	3.0823
25511	2.47362	2.47362	3.08231
25512	2.47371	2.47371	3.08232
25513	2.47381	2.47381	3.08233
25514	2.47391	2.47391	3.08234
25515	2.474	2.474	3.08235
25516	2.4741	2.4741	3.08236
25517	2.4742	2.4742	3.08237
25518	2.4743	2.47429	3.08238
25519	2.47439	2.47439	3.08238
25520	2.47449	2.47449	3.08239
25521	2.47459	2.47459	3.0824
25522	2.47468	2.47468	3.08241
25523	2.47478	2.47478	3.08242
25524	2.47488	2.47488	3.08243
25525	2.47497	2.47497	3.08244
25526	2.47507	2.47507	3.08245
25527	2.47517	2.47517	3.08246
25528	2.47526	2.47526	3.08247
25529	2.47536	2.47536	3.08248
25530	2.47546	2.47546	3.08249
25531	2.47556	2.47556	3.0825
25532	2.47565	2.47565	3.08251
25533	2.47575	2.47575	3.08251
25534	2.47585	2.47585	3.08252
25535	2.47594	2.47594	3.08253
25536	2.47604	2.47604	3.08254
25537	2.47614	2.47614	3.08255
25538	2.47623	2.47623	3.08256
25539	2.47633	2.47633	3.08257
25540	2.47643	2.47643	3.08258
25541	2.47653	2.47652	3.08259
25542	2.47662	2.47662	3.0826
25543	2.47672	2.47672	3.08261
25544	2.47682	2.47682	3.08262
25545	2.47691	2.47691	3.08263
25546	2.47701	2.47701	3.08263
25547	2.47711	2.47711	3.08264
25548	2.4772	2.4772	3.08265
25549	2.4773	2.4773	3.08266
25550	2.4774	2.4774	3.08267
25551	2.47749	2.47749	3.08268
25552	2.47759	2.47759	3.08269
25553	2.47769	2.47769	3.0827
25554	2.47779	2.47779	3.08271
25555	2.47788	2.47788	3.08272
25556	2.47798	2.47798	3.08273
25557	2.47808	2.47808	3.08274
25558	2.47817	2.47817	3.08275
25559	2.47827	2.47827	3.08276
25560	2.47837	2.47837	3.08276
25561	2.47846	2.47846	3.08277
25562	2.47856	2.47856	3.08278
25563	2.47866	2.47866	3.08279
25564	2.47876	2.47875	3.0828
25565	2.47885	2.47885	3.08281
25566	2.47895	2.47895	3.08282
25567	2.47905	2.47905	3.08283
25568	2.47914	2.47914	3.08284
25569	2.47924	2.47924	3.08285
25570	2.47934	2.47934	3.08286
25571	2.47943	2.47943	3.08287
25572	2.47953	2.47953	3.08288
25573	2.47963	2.47963	3.08288
25574	2.47973	2.47972	3.08289
25575	2.47982	2.47982	3.0829
25576	2.47992	2.47992	3.08291
25577	2.48002	2.48002	3.08292
25578	2.48011	2.48011	3.08293
25579	2.48021	2.48021	3.08294
25580	2.48031	2.48031	3.08295
25581	2.4804	2.4804	3.08296
25582	2.4805	2.4805	3.08297
25583	2.4806	2.4806	3.08298
25584	2.48069	2.48069	3.08299
25585	2.48079	2.48079	3.083
25586	2.48089	2.48089	3.08301
25587	2.48099	2.48098	3.08301
25588	2.48108	2.48108	3.08302
25589	2.48118	2.48118	3.08303
25590	2.48128	2.48128	3.08304
25591	2.48137	2.48137	3.08305
25592	2.48147	2.48147	3.08306
25593	2.48157	2.48157	3.08307
25594	2.48166	2.48166	3.08308
25595	2.48176	2.48176	3.08309
25596	2.48186	2.48186	3.0831
25597	2.48196	2.48195	3.08311
25598	2.48205	2.48205	3.08312
25599	2.48215	2.48215	3.08313
25600	2.48225	2.48225	3.08313
25601	2.48234	2.48234	3.08314
25602	2.48244	2.48244	3.08315
25603	2.48254	2.48254	3.08316
25604	2.48263	2.48263	3.08317
25605	2.48273	2.48273	3.08318
25606	2.48283	2.48283	3.08319
25607	2.48292	2.48292	3.0832
25608	2.48302	2.48302	3.08321
25609	2.48312	2.48312	3.08322
25610	2.48322	2.48322	3.08323
25611	2.48331	2.48331	3.08324
25612	2.48341	2.48341	3.08325
25613	2.48351	2.48351	3.08325
25614	2.4836	2.4836	3.08326
25615	2.4837	2.4837	3.08327
25616	2.4838	2.4838	3.08328
25617	2.48389	2.48389	3.08329
25618	2.48399	2.48399	3.0833
25619	2.48409	2.48409	3.08331
25620	2.48419	2.48418	3.08332
25621	2.48428	2.48428	3.08333
25622	2.48438	2.48438	3.08334
25623	2.48448	2.48448	3.08335
25624	2.48457	2.48457	3.08336
25625	2.48467	2.48467	3.08337
25626	2.48477	2.48477	3.08337
25627	2.48486	2.48486	3.08338
25628	2.48496	2.48496	3.08339
25629	2.48506	2.48506	3.0834
25630	2.48515	2.48515	3.08341
25631	2.48525	2.48525	3.08342
25632	2.48535	2.48535	3.08343
25633	2.48545	2.48545	3.08344
25634	2.48554	2.48554	3.08345
25635	2.48564	2.48564	3.08346
25636	2.48574	2.48574	3.08347
25637	2.48583	2.48583	3.08348
25638	2.48593	2.48593	3.08349
25639	2.48603	2.48603	3.0835
25640	2.48612	2.48612	3.0835
25641	2.48622	2.48622	3.08351
25642	2.48632	2.48632	3.08352
25643	2.48642	2.48641	3.08353
25644	2.48651	2.48651	3.08354
25645	2.48661	2.48661	3.08355
25646	2.48671	2.48671	3.08356
25647	2.4868	2.4868	3.08357
25648	2.4869	2.4869	3.08358
25649	2.487	2.487	3.08359
25650	2.48709	2.48709	3.0836
25651	2.48719	2.48719	3.08361
25652	2.48729	2.48729	3.08362
25653	2.48739	2.48738	3.08362
25654	2.48748	2.48748	3.08363
25655	2.48758	2.48758	3.08364
25656	2.48768	2.48768	3.08365
25657	2.48777	2.48777	3.08366
25658	2.48787	2.48787	3.08367
25659	2.48797	2.48797	3.08368
25660	2.48806	2.48806	3.08369
25661	2.48816	2.48816	3.0837
25662	2.48826	2.48826	3.08371
25663	2.48835	2.48835	3.08372
25664	2.48845	2.48845	3.08373
25665	2.48855	2.48855	3.08374
25666	2.48865	2.48864	3.08374
25667	2.48874	2.48874	3.08375
25668	2.48884	2.48884	3.08376
25669	2.48894	2.48894	3.08377
25670	2.48903	2.48903	3.08378
25671	2.48913	2.48913	3.08379
25672	2.48923	2.48923	3.0838
25673	2.48932	2.48932	3.08381
25674	2.48942	2.48942	3.08382
25675	2.48952	2.48952	3.08383
25676	2.48962	2.48961	3.08384
25677	2.48971	2.48971	3.08385
25678	2.48981	2.48981	3.08385
25679	2.48991	2.48991	3.08386
25680	2.49	2.49	3.08387
25681	2.4901	2.4901	3.08388
25682	2.4902	2.4902	3.08389
25683	2.49029	2.49029	3.0839
25684	2.49039	2.49039	3.08391
25685	2.49049	2.49049	3.08392
25686	2.49058	2.49058	3.08393
25687	2.49068	2.49068	3.08394
25688	2.49078	2.49078	3.08395
25689	2.49088	2.49088	3.08396
25690	2.49097	2.49097	3.08397
25691	2.49107	2.49107	3.08397
25692	2.49117	2.49117	3.08398
25693	2.49126	2.49126	3.08399
25694	2.49136	2.49136	3.084
25695	2.49146	2.49146	3.08401
25696	2.49155	2.49155	3.08402
25697	2.49165	2.49165	3.08403
25698	2.49175	2.49175	3.08404
25699	2.49185	2.49184	3.08405
25700	2.49194	2.49194	3.08406
25701	2.49204	2.49204	3.08407
25702	2.49214	2.49214	3.08408
25703	2.49223	2.49223	3.08409
25704	2.49233	2.49233	3.08409
25705	2.49243	2.49243	3.0841
25706	2.49252	2.49252	3.08411
25707	2.49262	2.49262	3.08412
25708	2.49272	2.49272	3.08413
25709	2.49281	2.49281	3.08414
25710	2.49291	2.49291	3.08415
25711	2.49301	2.49301	3.08416
25712	2.49311	2.49311	3.08417
25713	2.4932	2.4932	3.08418
25714	2.4933	2.4933	3.08419
25715	2.4934	2.4934	3.0842
25716	2.49349	2.49349	3.08421
25717	2.49359	2.49359	3.08421
25718	2.49369	2.49369	3.08422
25719	2.49378	2.49378	3.08423
25720	2.49388	2.49388	3.08424
25721	2.49398	2.49398	3.08425
25722	2.49408	2.49407	3.08426
25723	2.49417	2.49417	3.08427
25724	2.49427	2.49427	3.08428
25725	2.49437	2.49437	3.08429
25726	2.49446	2.49446	3.0843
25727	2.49456	2.49456	3.08431
25728	2.49466	2.49466	3.08432
25729	2.49475	2.49475	3.08433
25730	2.49485	2.49485	3.08433
25731	2.49495	2.49495	3.08434
25732	2.49505	2.49504	3.08435
25733	2.49514	2.49514	3.08436
25734	2.49524	2.49524	3.08437
25735	2.49534	2.49534	3.08438
25736	2.49543	2.49543	3.08439
25737	2.49553	2.49553	3.0844
25738	2.49563	2.49563	3.08441
25739	2.49572	2.49572	3.08442
25740	2.49582	2.49582	3.08443
25741	2.49592	2.49592	3.08444
25742	2.49601	2.49601	3.08444
25743	2.49611	2.49611	3.08445
25744	2.49621	2.49621	3.08446
25745	2.49631	2.49631	3.08447
25746	2.4964	2.4964	3.08448
25747	2.4965	2.4965	3.08449
25748	2.4966	2.4966	3.0845
25749	2.49669	2.49669	3.08451
25750	2.49679	2.49679	3.08452
25751	2.49689	2.49689	3.08453
25752	2.49698	2.49698	3.08454
25753	2.49708	2.49708	3.08455
25754	2.49718	2.49718	3.08456
25755	2.49728	2.49727	3.08456
25756	2.49737	2.49737	3.08457
25757	2.49747	2.49747	3.08458
25758	2.49757	2.49757	3.08459
25759	2.49766	2.49766	3.0846
25760	2.49776	2.49776	3.08461
25761	2.49786	2.49786	3.08462
25762	2.49795	2.49795	3.08463
25763	2.49805	2.49805	3.08464
25764	2.49815	2.49815	3.08465
25765	2.49824	2.49824	3.08466
25766	2.49834	2.49834	3.08467
25767	2.49844	2.49844	3.08467
25768	2.49854	2.49854	3.08468
25769	2.49863	2.49863	3.08469
25770	2.49873	2.49873	3.0847
25771	2.49883	2.49883	3.08471
25772	2.49892	2.49892	3.08472
25773	2.49902	2.49902	3.08473
25774	2.49912	2.49912	3.08474
25775	2.49921	2.49921	3.08475
25776	2.49931	2.49931	3.08476
25777	2.49941	2.49941	3.08477
25778	2.49951	2.4995	3.08478
25779	2.4996	2.4996	3.08479
25780	2.4997	2.4997	3.08479
25781	2.4998	2.4998	3.0848
25782	2.49989	2.49989	3.08481
25783	2.49999	2.49999	3.08482
25784	2.50009	2.50009	3.08483
25785	2.50018	2.50018	3.08484
25786	2.50028	2.50028	3.08485
25787	2.50038	2.50038	3.08486
25788	2.50048	2.50047	3.08487
25789	2.50057	2.50057	3.08488
25790	2.50067	2.50067	3.08489
25791	2.50077	2.50077	3.0849
25792	2.50086	2.50086	3.0849
25793	2.50096	2.50096	3.08491
25794	2.50106	2.50106	3.08492
25795	2.50115	2.50115	3.08493
25796	2.50125	2.50125	3.08494
25797	2.50135	2.50135	3.08495
25798	2.50144	2.50144	3.08496
25799	2.50154	2.50154	3.08497
25800	2.50164	2.50164	3.08498
25801	2.50174	2.50173	3.08499
25802	2.50183	2.50183	3.085
25803	2.50193	2.50193	3.08501
25804	2.50203	2.50203	3.08501
25805	2.50212	2.50212	3.08502
25806	2.50222	2.50222	3.08503
25807	2.50232	2.50232	3.08504
25808	2.50241	2.50241	3.08505
25809	2.50251	2.50251	3.08506
25810	2.50261	2.50261	3.08507
25811	2.50271	2.5027	3.08508
25812	2.5028	2.5028	3.08509
25813	2.5029	2.5029	3.0851
25814	2.503	2.503	3.08511
25815	2.50309	2.50309	3.08512
25816	2.50319	2.50319	3.08513
25817	2.50329	2.50329	3.08513
25818	2.50338	2.50338	3.08514
25819	2.50348	2.50348	3.08515
25820	2.50358	2.50358	3.08516
25821	2.50367	2.50367	3.08517
25822	2.50377	2.50377	3.08518
25823	2.50387	2.50387	3.08519
25824	2.50397	2.50397	3.0852
25825	2.50406	2.50406	3.08521
25826	2.50416	2.50416	3.08522
25827	2.50426	2.50426	3.08523
25828	2.50435	2.50435	3.08524
25829	2.50445	2.50445	3.08524
25830	2.50455	2.50455	3.08525
25831	2.50464	2.50464	3.08526
25832	2.50474	2.50474	3.08527
25833	2.50484	2.50484	3.08528
25834	2.50494	2.50493	3.08529
25835	2.50503	2.50503	3.0853
25836	2.50513	2.50513	3.08531
25837	2.50523	2.50523	3.08532
25838	2.50532	2.50532	3.08533
25839	2.50542	2.50542	3.08534
25840	2.50552	2.50552	3.08535
25841	2.50561	2.50561	3.08535
25842	2.50571	2.50571	3.08536
25843	2.50581	2.50581	3.08537
25844	2.5059	2.5059	3.08538
25845	2.506	2.506	3.08539
25846	2.5061	2.5061	3.0854
25847	2.5062	2.5062	3.08541
25848	2.50629	2.50629	3.08542
25849	2.50639	2.50639	3.08543
25850	2.50649	2.50649	3.08544
25851	2.50658	2.50658	3.08545
25852	2.50668	2.50668	3.08546
25853	2.50678	2.50678	3.08546
25854	2.50687	2.50687	3.08547
25855	2.50697	2.50697	3.08548
25856	2.50707	2.50707	3.08549
25857	2.50717	2.50716	3.0855
25858	2.50726	2.50726	3.08551
25859	2.50736	2.50736	3.08552
25860	2.50746	2.50746	3.08553
25861	2.50755	2.50755	3.08554
25862	2.50765	2.50765	3.08555
25863	2.50775	2.50775	3.08556
25864	2.50784	2.50784	3.08557
25865	2.50794	2.50794	3.08557
25866	2.50804	2.50804	3.08558
25867	2.50814	2.50813	3.08559
25868	2.50823	2.50823	3.0856
25869	2.50833	2.50833	3.08561
25870	2.50843	2.50843	3.08562
25871	2.50852	2.50852	3.08563
25872	2.50862	2.50862	3.08564
25873	2.50872	2.50872	3.08565
25874	2.50881	2.50881	3.08566
25875	2.50891	2.50891	3.08567
25876	2.50901	2.50901	3.08568
25877	2.5091	2.5091	3.08568
25878	2.5092	2.5092	3.08569
25879	2.5093	2.5093	3.0857
25880	2.5094	2.5094	3.08571
25881	2.50949	2.50949	3.08572
25882	2.50959	2.50959	3.08573
25883	2.50969	2.50969	3.08574
25884	2.50978	2.50978	3.08575
25885	2.50988	2.50988	3.08576
25886	2.50998	2.50998	3.08577
25887	2.51007	2.51007	3.08578
25888	2.51017	2.51017	3.08579
25889	2.51027	2.51027	3.08579
25890	2.51037	2.51036	3.0858
25891	2.51046	2.51046	3.08581
25892	2.51056	2.51056	3.08582
25893	2.51066	2.51066	3.08583
25894	2.51075	2.51075	3.08584
25895	2.51085	2.51085	3.08585
25896	2.51095	2.51095	3.08586
25897	2.51104	2.51104	3.08587
25898	2.51114	2.51114	3.08588
25899	2.51124	2.51124	3.08589
25900	2.51133	2.51133	3.0859
25901	2.51143	2.51143	3.0859
25902	2.51153	2.51153	3.08591
25903	2.51163	2.51163	3.08592
25904	2.51172	2.51172	3.08593
25905	2.51182	2.51182	3.08594
25906	2.51192	2.51192	3.08595
25907	2.51201	2.51201	3.08596
25908	2.51211	2.51211	3.08597
25909	2.51221	2.51221	3.08598
25910	2.5123	2.5123	3.08599
25911	2.5124	2.5124	3.086
25912	2.5125	2.5125	3.08601
25913	2.5126	2.51259	3.08601
25914	2.51269	2.51269	3.08602
25915	2.51279	2.51279	3.08603
25916	2.51289	2.51289	3.08604
25917	2.51298	2.51298	3.08605
25918	2.51308	2.51308	3.08606
25919	2.51318	2.51318	3.08607
25920	2.51327	2.51327	3.08608
25921	2.51337	2.51337	3.08609
25922	2.51347	2.51347	3.0861
25923	2.51357	2.51356	3.08611
25924	2.51366	2.51366	3.08612
25925	2.51376	2.51376	3.08612
25926	2.51386	2.51386	3.08613
25927	2.51395	2.51395	3.08614
25928	2.51405	2.51405	3.08615
25929	2.51415	2.51415	3.08616
25930	2.51424	2.51424	3.08617
25931	2.51434	2.51434	3.08618
25932	2.51444	2.51444	3.08619
25933	2.51453	2.51453	3.0862
25934	2.51463	2.51463	3.08621
25935	2.51473	2.51473	3.08622
25936	2.51483	2.51482	3.08622
25937	2.51492	2.51492	3.08623
25938	2.51502	2.51502	3.08624
25939	2.51512	2.51512	3.08625
25940	2.51521	2.51521	3.08626
25941	2.51531	2.51531	3.08627
25942	2.51541	2.51541	3.08628
25943	2.5155	2.5155	3.08629
25944	2.5156	2.5156	3.0863
25945	2.5157	2.5157	3.08631
25946	2.5158	2.51579	3.08632
25947	2.51589	2.51589	3.08633
25948	2.51599	2.51599	3.08633
25949	2.51609	2.51609	3.08634
25950	2.51618	2.51618	3.08635
25951	2.51628	2.51628	3.08636
25952	2.51638	2.51638	3.08637
25953	2.51647	2.51647	3.08638
25954	2.51657	2.51657	3.08639
25955	2.51667	2.51667	3.0864
25956	2.51676	2.51676	3.08641
25957	2.51686	2.51686	3.08642
25958	2.51696	2.51696	3.08643
25959	2.51706	2.51706	3.08644
25960	2.51715	2.51715	3.08644
25961	2.51725	2.51725	3.08645
25962	2.51735	2.51735	3.08646
25963	2.51744	2.51744	3.08647
25964	2.51754	2.51754	3.08648
25965	2.51764	2.51764	3.08649
25966	2.51773	2.51773	3.0865
25967	2.51783	2.51783	3.08651
25968	2.51793	2.51793	3.08652
25969	2.51803	2.51802	3.08653
25970	2.51812	2.51812	3.08654
25971	2.51822	2.51822	3.08654
25972	2.51832	2.51832	3.08655
25973	2.51841	2.51841	3.08656
25974	2.51851	2.51851	3.08657
25975	2.51861	2.51861	3.08658
25976	2.5187	2.5187	3.08659
25977	2.5188	2.5188	3.0866
25978	2.5189	2.5189	3.08661
25979	2.51899	2.51899	3.08662
25980	2.51909	2.51909	3.08663
25981	2.51919	2.51919	3.08664
25982	2.51929	2.51929	3.08665
25983	2.51938	2.51938	3.08665
25984	2.51948	2.51948	3.08666
25985	2.51958	2.51958	3.08667
25986	2.51967	2.51967	3.08668
25987	2.51977	2.51977	3.08669
