t, c	M(t), рад	E(t), рад	Theta(t), рад	
44691	4.33336	3.15302	3.14257
44692	4.33346	3.15312	3.14258
44693	4.33356	3.15322	3.14259
44694	4.33365	3.15331	3.14259
44695	4.33375	3.15341	3.1426
44696	4.33385	3.15351	3.14261
44697	4.33394	3.1536	3.14262
44698	4.33404	3.1537	3.14263
44699	4.33414	3.1538	3.14264
44700	4.33423	3.15389	3.14264
44701	4.33433	3.15399	3.14265
44702	4.33443	3.15409	3.14266
44703	4.33453	3.15419	3.14267
44704	4.33462	3.15428	3.14268
44705	4.33472	3.15438	3.14269
44706	4.33482	3.15448	3.14269
44707	4.33491	3.15457	3.1427
44708	4.33501	3.15467	3.14271
44709	4.33511	3.15477	3.14272
44710	4.3352	3.15486	3.14273
44711	4.3353	3.15496	3.14273
44712	4.3354	3.15506	3.14274
44713	4.33549	3.15515	3.14275
44714	4.33559	3.15525	3.14276
44715	4.33569	3.15535	3.14277
44716	4.33579	3.15545	3.14278
44717	4.33588	3.15554	3.14278
44718	4.33598	3.15564	3.14279
44719	4.33608	3.15574	3.1428
44720	4.33617	3.15583	3.14281
44721	4.33627	3.15593	3.14282
44722	4.33637	3.15603	3.14283
44723	4.33646	3.15612	3.14283
44724	4.33656	3.15622	3.14284
44725	4.33666	3.15632	3.14285
44726	4.33676	3.15642	3.14286
44727	4.33685	3.15651	3.14287
44728	4.33695	3.15661	3.14288
44729	4.33705	3.15671	3.14288
44730	4.33714	3.1568	3.14289
44731	4.33724	3.1569	3.1429
44732	4.33734	3.157	3.14291
44733	4.33743	3.15709	3.14292
44734	4.33753	3.15719	3.14293
44735	4.33763	3.15729	3.14293
44736	4.33772	3.15738	3.14294
44737	4.33782	3.15748	3.14295
44738	4.33792	3.15758	3.14296
44739	4.33802	3.15768	3.14297
44740	4.33811	3.15777	3.14298
44741	4.33821	3.15787	3.14298
44742	4.33831	3.15797	3.14299
44743	4.3384	3.15806	3.143
44744	4.3385	3.15816	3.14301
44745	4.3386	3.15826	3.14302
44746	4.33869	3.15835	3.14302
44747	4.33879	3.15845	3.14303
44748	4.33889	3.15855	3.14304
44749	4.33899	3.15865	3.14305
44750	4.33908	3.15874	3.14306
44751	4.33918	3.15884	3.14307
44752	4.33928	3.15894	3.14307
44753	4.33937	3.15903	3.14308
44754	4.33947	3.15913	3.14309
44755	4.33957	3.15923	3.1431
44756	4.33966	3.15932	3.14311
44757	4.33976	3.15942	3.14312
44758	4.33986	3.15952	3.14312
44759	4.33996	3.15961	3.14313
44760	4.34005	3.15971	3.14314
44761	4.34015	3.15981	3.14315
44762	4.34025	3.15991	3.14316
44763	4.34034	3.16	3.14317
44764	4.34044	3.1601	3.14317
44765	4.34054	3.1602	3.14318
44766	4.34063	3.16029	3.14319
44767	4.34073	3.16039	3.1432
44768	4.34083	3.16049	3.14321
44769	4.34092	3.16058	3.14322
44770	4.34102	3.16068	3.14322
44771	4.34112	3.16078	3.14323
44772	4.34122	3.16088	3.14324
44773	4.34131	3.16097	3.14325
44774	4.34141	3.16107	3.14326
44775	4.34151	3.16117	3.14327
44776	4.3416	3.16126	3.14327
44777	4.3417	3.16136	3.14328
44778	4.3418	3.16146	3.14329
44779	4.34189	3.16155	3.1433
44780	4.34199	3.16165	3.14331
44781	4.34209	3.16175	3.14331
44782	4.34219	3.16185	3.14332
44783	4.34228	3.16194	3.14333
44784	4.34238	3.16204	3.14334
44785	4.34248	3.16214	3.14335
44786	4.34257	3.16223	3.14336
44787	4.34267	3.16233	3.14336
44788	4.34277	3.16243	3.14337
44789	4.34286	3.16252	3.14338
44790	4.34296	3.16262	3.14339
44791	4.34306	3.16272	3.1434
44792	4.34315	3.16281	3.14341
44793	4.34325	3.16291	3.14341
44794	4.34335	3.16301	3.14342
44795	4.34345	3.16311	3.14343
44796	4.34354	3.1632	3.14344
44797	4.34364	3.1633	3.14345
44798	4.34374	3.1634	3.14346
44799	4.34383	3.16349	3.14346
44800	4.34393	3.16359	3.14347
44801	4.34403	3.16369	3.14348
44802	4.34412	3.16378	3.14349
44803	4.34422	3.16388	3.1435
44804	4.34432	3.16398	3.14351
44805	4.34442	3.16408	3.14351
44806	4.34451	3.16417	3.14352
44807	4.34461	3.16427	3.14353
44808	4.34471	3.16437	3.14354
44809	4.3448	3.16446	3.14355
44810	4.3449	3.16456	3.14356
44811	4.345	3.16466	3.14356
44812	4.34509	3.16475	3.14357
44813	4.34519	3.16485	3.14358
44814	4.34529	3.16495	3.14359
44815	4.34539	3.16504	3.1436
44816	4.34548	3.16514	3.14361
44817	4.34558	3.16524	3.14361
44818	4.34568	3.16534	3.14362
44819	4.34577	3.16543	3.14363
44820	4.34587	3.16553	3.14364
44821	4.34597	3.16563	3.14365
44822	4.34606	3.16572	3.14365
44823	4.34616	3.16582	3.14366
44824	4.34626	3.16592	3.14367
44825	4.34635	3.16601	3.14368
44826	4.34645	3.16611	3.14369
44827	4.34655	3.16621	3.1437
44828	4.34665	3.16631	3.1437
44829	4.34674	3.1664	3.14371
44830	4.34684	3.1665	3.14372
44831	4.34694	3.1666	3.14373
44832	4.34703	3.16669	3.14374
44833	4.34713	3.16679	3.14375
44834	4.34723	3.16689	3.14375
44835	4.34732	3.16698	3.14376
44836	4.34742	3.16708	3.14377
44837	4.34752	3.16718	3.14378
44838	4.34762	3.16727	3.14379
44839	4.34771	3.16737	3.1438
44840	4.34781	3.16747	3.1438
44841	4.34791	3.16757	3.14381
44842	4.348	3.16766	3.14382
44843	4.3481	3.16776	3.14383
44844	4.3482	3.16786	3.14384
44845	4.34829	3.16795	3.14385
44846	4.34839	3.16805	3.14385
44847	4.34849	3.16815	3.14386
44848	4.34858	3.16824	3.14387
44849	4.34868	3.16834	3.14388
44850	4.34878	3.16844	3.14389
44851	4.34888	3.16854	3.1439
44852	4.34897	3.16863	3.1439
44853	4.34907	3.16873	3.14391
44854	4.34917	3.16883	3.14392
44855	4.34926	3.16892	3.14393
44856	4.34936	3.16902	3.14394
44857	4.34946	3.16912	3.14394
44858	4.34955	3.16921	3.14395
44859	4.34965	3.16931	3.14396
44860	4.34975	3.16941	3.14397
44861	4.34985	3.16951	3.14398
44862	4.34994	3.1696	3.14399
44863	4.35004	3.1697	3.14399
44864	4.35014	3.1698	3.144
44865	4.35023	3.16989	3.14401
44866	4.35033	3.16999	3.14402
44867	4.35043	3.17009	3.14403
44868	4.35052	3.17018	3.14404
44869	4.35062	3.17028	3.14404
44870	4.35072	3.17038	3.14405
44871	4.35081	3.17047	3.14406
44872	4.35091	3.17057	3.14407
44873	4.35101	3.17067	3.14408
44874	4.35111	3.17077	3.14409
44875	4.3512	3.17086	3.14409
44876	4.3513	3.17096	3.1441
44877	4.3514	3.17106	3.14411
44878	4.35149	3.17115	3.14412
44879	4.35159	3.17125	3.14413
44880	4.35169	3.17135	3.14414
44881	4.35178	3.17144	3.14414
44882	4.35188	3.17154	3.14415
44883	4.35198	3.17164	3.14416
44884	4.35208	3.17174	3.14417
44885	4.35217	3.17183	3.14418
44886	4.35227	3.17193	3.14419
44887	4.35237	3.17203	3.14419
44888	4.35246	3.17212	3.1442
44889	4.35256	3.17222	3.14421
44890	4.35266	3.17232	3.14422
44891	4.35275	3.17241	3.14423
44892	4.35285	3.17251	3.14423
44893	4.35295	3.17261	3.14424
44894	4.35305	3.1727	3.14425
44895	4.35314	3.1728	3.14426
44896	4.35324	3.1729	3.14427
44897	4.35334	3.173	3.14428
44898	4.35343	3.17309	3.14428
44899	4.35353	3.17319	3.14429
44900	4.35363	3.17329	3.1443
44901	4.35372	3.17338	3.14431
44902	4.35382	3.17348	3.14432
44903	4.35392	3.17358	3.14433
44904	4.35401	3.17367	3.14433
44905	4.35411	3.17377	3.14434
44906	4.35421	3.17387	3.14435
44907	4.35431	3.17397	3.14436
44908	4.3544	3.17406	3.14437
44909	4.3545	3.17416	3.14438
44910	4.3546	3.17426	3.14438
44911	4.35469	3.17435	3.14439
44912	4.35479	3.17445	3.1444
44913	4.35489	3.17455	3.14441
44914	4.35498	3.17464	3.14442
44915	4.35508	3.17474	3.14443
44916	4.35518	3.17484	3.14443
44917	4.35528	3.17494	3.14444
44918	4.35537	3.17503	3.14445
44919	4.35547	3.17513	3.14446
44920	4.35557	3.17523	3.14447
44921	4.35566	3.17532	3.14448
44922	4.35576	3.17542	3.14448
44923	4.35586	3.17552	3.14449
44924	4.35595	3.17561	3.1445
44925	4.35605	3.17571	3.14451
44926	4.35615	3.17581	3.14452
44927	4.35624	3.1759	3.14452
44928	4.35634	3.176	3.14453
44929	4.35644	3.1761	3.14454
44930	4.35654	3.1762	3.14455
44931	4.35663	3.17629	3.14456
44932	4.35673	3.17639	3.14457
44933	4.35683	3.17649	3.14457
44934	4.35692	3.17658	3.14458
44935	4.35702	3.17668	3.14459
44936	4.35712	3.17678	3.1446
44937	4.35721	3.17687	3.14461
44938	4.35731	3.17697	3.14462
44939	4.35741	3.17707	3.14462
44940	4.35751	3.17717	3.14463
44941	4.3576	3.17726	3.14464
44942	4.3577	3.17736	3.14465
44943	4.3578	3.17746	3.14466
44944	4.35789	3.17755	3.14467
44945	4.35799	3.17765	3.14467
44946	4.35809	3.17775	3.14468
44947	4.35818	3.17784	3.14469
44948	4.35828	3.17794	3.1447
44949	4.35838	3.17804	3.14471
44950	4.35847	3.17813	3.14472
44951	4.35857	3.17823	3.14472
44952	4.35867	3.17833	3.14473
44953	4.35877	3.17843	3.14474
44954	4.35886	3.17852	3.14475
44955	4.35896	3.17862	3.14476
44956	4.35906	3.17872	3.14477
44957	4.35915	3.17881	3.14477
44958	4.35925	3.17891	3.14478
44959	4.35935	3.17901	3.14479
44960	4.35944	3.1791	3.1448
44961	4.35954	3.1792	3.14481
44962	4.35964	3.1793	3.14481
44963	4.35974	3.1794	3.14482
44964	4.35983	3.17949	3.14483
44965	4.35993	3.17959	3.14484
44966	4.36003	3.17969	3.14485
44967	4.36012	3.17978	3.14486
44968	4.36022	3.17988	3.14486
44969	4.36032	3.17998	3.14487
44970	4.36041	3.18007	3.14488
44971	4.36051	3.18017	3.14489
44972	4.36061	3.18027	3.1449
44973	4.36071	3.18036	3.14491
44974	4.3608	3.18046	3.14491
44975	4.3609	3.18056	3.14492
44976	4.361	3.18066	3.14493
44977	4.36109	3.18075	3.14494
44978	4.36119	3.18085	3.14495
44979	4.36129	3.18095	3.14496
44980	4.36138	3.18104	3.14496
44981	4.36148	3.18114	3.14497
44982	4.36158	3.18124	3.14498
44983	4.36167	3.18133	3.14499
44984	4.36177	3.18143	3.145
44985	4.36187	3.18153	3.14501
44986	4.36197	3.18163	3.14501
44987	4.36206	3.18172	3.14502
44988	4.36216	3.18182	3.14503
44989	4.36226	3.18192	3.14504
44990	4.36235	3.18201	3.14505
44991	4.36245	3.18211	3.14506
44992	4.36255	3.18221	3.14506
44993	4.36264	3.1823	3.14507
44994	4.36274	3.1824	3.14508
44995	4.36284	3.1825	3.14509
44996	4.36294	3.1826	3.1451
44997	4.36303	3.18269	3.14511
44998	4.36313	3.18279	3.14511
44999	4.36323	3.18289	3.14512
45000	4.36332	3.18298	3.14513
45001	4.36342	3.18308	3.14514
45002	4.36352	3.18318	3.14515
45003	4.36361	3.18327	3.14515
45004	4.36371	3.18337	3.14516
45005	4.36381	3.18347	3.14517
45006	4.3639	3.18356	3.14518
45007	4.364	3.18366	3.14519
45008	4.3641	3.18376	3.1452
45009	4.3642	3.18386	3.1452
45010	4.36429	3.18395	3.14521
45011	4.36439	3.18405	3.14522
45012	4.36449	3.18415	3.14523
45013	4.36458	3.18424	3.14524
45014	4.36468	3.18434	3.14525
45015	4.36478	3.18444	3.14525
45016	4.36487	3.18453	3.14526
45017	4.36497	3.18463	3.14527
45018	4.36507	3.18473	3.14528
45019	4.36517	3.18483	3.14529
45020	4.36526	3.18492	3.1453
45021	4.36536	3.18502	3.1453
45022	4.36546	3.18512	3.14531
45023	4.36555	3.18521	3.14532
45024	4.36565	3.18531	3.14533
45025	4.36575	3.18541	3.14534
45026	4.36584	3.1855	3.14535
45027	4.36594	3.1856	3.14535
45028	4.36604	3.1857	3.14536
45029	4.36614	3.18579	3.14537
45030	4.36623	3.18589	3.14538
45031	4.36633	3.18599	3.14539
45032	4.36643	3.18609	3.1454
45033	4.36652	3.18618	3.1454
45034	4.36662	3.18628	3.14541
45035	4.36672	3.18638	3.14542
45036	4.36681	3.18647	3.14543
45037	4.36691	3.18657	3.14544
45038	4.36701	3.18667	3.14544
45039	4.3671	3.18676	3.14545
45040	4.3672	3.18686	3.14546
45041	4.3673	3.18696	3.14547
45042	4.3674	3.18706	3.14548
45043	4.36749	3.18715	3.14549
45044	4.36759	3.18725	3.14549
45045	4.36769	3.18735	3.1455
45046	4.36778	3.18744	3.14551
45047	4.36788	3.18754	3.14552
45048	4.36798	3.18764	3.14553
45049	4.36807	3.18773	3.14554
45050	4.36817	3.18783	3.14554
45051	4.36827	3.18793	3.14555
45052	4.36837	3.18803	3.14556
45053	4.36846	3.18812	3.14557
45054	4.36856	3.18822	3.14558
45055	4.36866	3.18832	3.14559
45056	4.36875	3.18841	3.14559
45057	4.36885	3.18851	3.1456
45058	4.36895	3.18861	3.14561
45059	4.36904	3.1887	3.14562
45060	4.36914	3.1888	3.14563
45061	4.36924	3.1889	3.14564
45062	4.36933	3.18899	3.14564
45063	4.36943	3.18909	3.14565
45064	4.36953	3.18919	3.14566
45065	4.36963	3.18929	3.14567
45066	4.36972	3.18938	3.14568
45067	4.36982	3.18948	3.14569
45068	4.36992	3.18958	3.14569
45069	4.37001	3.18967	3.1457
45070	4.37011	3.18977	3.14571
45071	4.37021	3.18987	3.14572
45072	4.3703	3.18996	3.14573
45073	4.3704	3.19006	3.14574
45074	4.3705	3.19016	3.14574
45075	4.3706	3.19026	3.14575
45076	4.37069	3.19035	3.14576
45077	4.37079	3.19045	3.14577
45078	4.37089	3.19055	3.14578
45079	4.37098	3.19064	3.14578
45080	4.37108	3.19074	3.14579
45081	4.37118	3.19084	3.1458
45082	4.37127	3.19093	3.14581
45083	4.37137	3.19103	3.14582
45084	4.37147	3.19113	3.14583
45085	4.37156	3.19122	3.14583
45086	4.37166	3.19132	3.14584
45087	4.37176	3.19142	3.14585
45088	4.37186	3.19152	3.14586
45089	4.37195	3.19161	3.14587
45090	4.37205	3.19171	3.14588
45091	4.37215	3.19181	3.14588
45092	4.37224	3.1919	3.14589
45093	4.37234	3.192	3.1459
45094	4.37244	3.1921	3.14591
45095	4.37253	3.19219	3.14592
45096	4.37263	3.19229	3.14593
45097	4.37273	3.19239	3.14593
45098	4.37283	3.19249	3.14594
45099	4.37292	3.19258	3.14595
45100	4.37302	3.19268	3.14596
45101	4.37312	3.19278	3.14597
45102	4.37321	3.19287	3.14598
45103	4.37331	3.19297	3.14598
45104	4.37341	3.19307	3.14599
45105	4.3735	3.19316	3.146
45106	4.3736	3.19326	3.14601
45107	4.3737	3.19336	3.14602
45108	4.3738	3.19345	3.14603
45109	4.37389	3.19355	3.14603
45110	4.37399	3.19365	3.14604
45111	4.37409	3.19375	3.14605
45112	4.37418	3.19384	3.14606
45113	4.37428	3.19394	3.14607
45114	4.37438	3.19404	3.14607
45115	4.37447	3.19413	3.14608
45116	4.37457	3.19423	3.14609
45117	4.37467	3.19433	3.1461
45118	4.37476	3.19442	3.14611
45119	4.37486	3.19452	3.14612
45120	4.37496	3.19462	3.14612
45121	4.37506	3.19472	3.14613
45122	4.37515	3.19481	3.14614
45123	4.37525	3.19491	3.14615
45124	4.37535	3.19501	3.14616
45125	4.37544	3.1951	3.14617
45126	4.37554	3.1952	3.14617
45127	4.37564	3.1953	3.14618
45128	4.37573	3.19539	3.14619
45129	4.37583	3.19549	3.1462
45130	4.37593	3.19559	3.14621
45131	4.37603	3.19569	3.14622
45132	4.37612	3.19578	3.14622
45133	4.37622	3.19588	3.14623
45134	4.37632	3.19598	3.14624
45135	4.37641	3.19607	3.14625
45136	4.37651	3.19617	3.14626
45137	4.37661	3.19627	3.14627
45138	4.3767	3.19636	3.14627
45139	4.3768	3.19646	3.14628
45140	4.3769	3.19656	3.14629
45141	4.37699	3.19665	3.1463
45142	4.37709	3.19675	3.14631
45143	4.37719	3.19685	3.14632
45144	4.37729	3.19695	3.14632
45145	4.37738	3.19704	3.14633
45146	4.37748	3.19714	3.14634
45147	4.37758	3.19724	3.14635
45148	4.37767	3.19733	3.14636
45149	4.37777	3.19743	3.14637
45150	4.37787	3.19753	3.14637
45151	4.37796	3.19762	3.14638
45152	4.37806	3.19772	3.14639
45153	4.37816	3.19782	3.1464
45154	4.37826	3.19792	3.14641
45155	4.37835	3.19801	3.14641
45156	4.37845	3.19811	3.14642
45157	4.37855	3.19821	3.14643
45158	4.37864	3.1983	3.14644
45159	4.37874	3.1984	3.14645
45160	4.37884	3.1985	3.14646
45161	4.37893	3.19859	3.14646
45162	4.37903	3.19869	3.14647
45163	4.37913	3.19879	3.14648
45164	4.37923	3.19888	3.14649
45165	4.37932	3.19898	3.1465
45166	4.37942	3.19908	3.14651
45167	4.37952	3.19918	3.14651
45168	4.37961	3.19927	3.14652
45169	4.37971	3.19937	3.14653
45170	4.37981	3.19947	3.14654
45171	4.3799	3.19956	3.14655
45172	4.38	3.19966	3.14656
45173	4.3801	3.19976	3.14656
45174	4.38019	3.19985	3.14657
45175	4.38029	3.19995	3.14658
45176	4.38039	3.20005	3.14659
45177	4.38049	3.20015	3.1466
45178	4.38058	3.20024	3.14661
45179	4.38068	3.20034	3.14661
45180	4.38078	3.20044	3.14662
45181	4.38087	3.20053	3.14663
45182	4.38097	3.20063	3.14664
45183	4.38107	3.20073	3.14665
45184	4.38116	3.20082	3.14666
45185	4.38126	3.20092	3.14666
45186	4.38136	3.20102	3.14667
45187	4.38146	3.20111	3.14668
45188	4.38155	3.20121	3.14669
45189	4.38165	3.20131	3.1467
45190	4.38175	3.20141	3.14671
45191	4.38184	3.2015	3.14671
45192	4.38194	3.2016	3.14672
45193	4.38204	3.2017	3.14673
45194	4.38213	3.20179	3.14674
45195	4.38223	3.20189	3.14675
45196	4.38233	3.20199	3.14675
45197	4.38242	3.20208	3.14676
45198	4.38252	3.20218	3.14677
45199	4.38262	3.20228	3.14678
45200	4.38272	3.20238	3.14679
45201	4.38281	3.20247	3.1468
45202	4.38291	3.20257	3.1468
45203	4.38301	3.20267	3.14681
45204	4.3831	3.20276	3.14682
45205	4.3832	3.20286	3.14683
45206	4.3833	3.20296	3.14684
45207	4.38339	3.20305	3.14685
45208	4.38349	3.20315	3.14685
45209	4.38359	3.20325	3.14686
45210	4.38369	3.20335	3.14687
45211	4.38378	3.20344	3.14688
45212	4.38388	3.20354	3.14689
45213	4.38398	3.20364	3.1469
45214	4.38407	3.20373	3.1469
45215	4.38417	3.20383	3.14691
45216	4.38427	3.20393	3.14692
45217	4.38436	3.20402	3.14693
45218	4.38446	3.20412	3.14694
45219	4.38456	3.20422	3.14695
45220	4.38465	3.20431	3.14695
45221	4.38475	3.20441	3.14696
45222	4.38485	3.20451	3.14697
45223	4.38495	3.20461	3.14698
45224	4.38504	3.2047	3.14699
45225	4.38514	3.2048	3.147
45226	4.38524	3.2049	3.147
45227	4.38533	3.20499	3.14701
45228	4.38543	3.20509	3.14702
45229	4.38553	3.20519	3.14703
45230	4.38562	3.20528	3.14704
45231	4.38572	3.20538	3.14705
45232	4.38582	3.20548	3.14705
45233	4.38592	3.20558	3.14706
45234	4.38601	3.20567	3.14707
45235	4.38611	3.20577	3.14708
45236	4.38621	3.20587	3.14709
45237	4.3863	3.20596	3.14709
45238	4.3864	3.20606	3.1471
45239	4.3865	3.20616	3.14711
45240	4.38659	3.20625	3.14712
45241	4.38669	3.20635	3.14713
45242	4.38679	3.20645	3.14714
45243	4.38689	3.20654	3.14714
45244	4.38698	3.20664	3.14715
45245	4.38708	3.20674	3.14716
45246	4.38718	3.20684	3.14717
45247	4.38727	3.20693	3.14718
45248	4.38737	3.20703	3.14719
45249	4.38747	3.20713	3.14719
45250	4.38756	3.20722	3.1472
45251	4.38766	3.20732	3.14721
45252	4.38776	3.20742	3.14722
45253	4.38785	3.20751	3.14723
45254	4.38795	3.20761	3.14724
45255	4.38805	3.20771	3.14724
45256	4.38815	3.20781	3.14725
45257	4.38824	3.2079	3.14726
45258	4.38834	3.208	3.14727
45259	4.38844	3.2081	3.14728
45260	4.38853	3.20819	3.14729
45261	4.38863	3.20829	3.14729
45262	4.38873	3.20839	3.1473
45263	4.38882	3.20848	3.14731
45264	4.38892	3.20858	3.14732
45265	4.38902	3.20868	3.14733
45266	4.38912	3.20878	3.14734
45267	4.38921	3.20887	3.14734
45268	4.38931	3.20897	3.14735
45269	4.38941	3.20907	3.14736
45270	4.3895	3.20916	3.14737
45271	4.3896	3.20926	3.14738
45272	4.3897	3.20936	3.14739
45273	4.38979	3.20945	3.14739
45274	4.38989	3.20955	3.1474
45275	4.38999	3.20965	3.14741
45276	4.39008	3.20974	3.14742
45277	4.39018	3.20984	3.14743
45278	4.39028	3.20994	3.14744
45279	4.39038	3.21004	3.14744
45280	4.39047	3.21013	3.14745
45281	4.39057	3.21023	3.14746
45282	4.39067	3.21033	3.14747
45283	4.39076	3.21042	3.14748
45284	4.39086	3.21052	3.14748
45285	4.39096	3.21062	3.14749
45286	4.39105	3.21071	3.1475
45287	4.39115	3.21081	3.14751
45288	4.39125	3.21091	3.14752
45289	4.39135	3.21101	3.14753
45290	4.39144	3.2111	3.14753
45291	4.39154	3.2112	3.14754
45292	4.39164	3.2113	3.14755
45293	4.39173	3.21139	3.14756
45294	4.39183	3.21149	3.14757
45295	4.39193	3.21159	3.14758
45296	4.39202	3.21168	3.14758
45297	4.39212	3.21178	3.14759
45298	4.39222	3.21188	3.1476
45299	4.39231	3.21197	3.14761
45300	4.39241	3.21207	3.14762
45301	4.39251	3.21217	3.14763
45302	4.39261	3.21227	3.14763
45303	4.3927	3.21236	3.14764
45304	4.3928	3.21246	3.14765
45305	4.3929	3.21256	3.14766
45306	4.39299	3.21265	3.14767
45307	4.39309	3.21275	3.14768
45308	4.39319	3.21285	3.14768
45309	4.39328	3.21294	3.14769
45310	4.39338	3.21304	3.1477
45311	4.39348	3.21314	3.14771
45312	4.39358	3.21324	3.14772
45313	4.39367	3.21333	3.14773
45314	4.39377	3.21343	3.14773
45315	4.39387	3.21353	3.14774
45316	4.39396	3.21362	3.14775
45317	4.39406	3.21372	3.14776
45318	4.39416	3.21382	3.14777
45319	4.39425	3.21391	3.14778
45320	4.39435	3.21401	3.14778
45321	4.39445	3.21411	3.14779
45322	4.39455	3.2142	3.1478
45323	4.39464	3.2143	3.14781
45324	4.39474	3.2144	3.14782
45325	4.39484	3.2145	3.14782
45326	4.39493	3.21459	3.14783
45327	4.39503	3.21469	3.14784
45328	4.39513	3.21479	3.14785
45329	4.39522	3.21488	3.14786
45330	4.39532	3.21498	3.14787
45331	4.39542	3.21508	3.14787
45332	4.39551	3.21517	3.14788
45333	4.39561	3.21527	3.14789
45334	4.39571	3.21537	3.1479
45335	4.39581	3.21547	3.14791
45336	4.3959	3.21556	3.14792
45337	4.396	3.21566	3.14792
45338	4.3961	3.21576	3.14793
45339	4.39619	3.21585	3.14794
45340	4.39629	3.21595	3.14795
45341	4.39639	3.21605	3.14796
45342	4.39648	3.21614	3.14797
45343	4.39658	3.21624	3.14797
45344	4.39668	3.21634	3.14798
45345	4.39678	3.21644	3.14799
45346	4.39687	3.21653	3.148
45347	4.39697	3.21663	3.14801
45348	4.39707	3.21673	3.14802
45349	4.39716	3.21682	3.14802
45350	4.39726	3.21692	3.14803
45351	4.39736	3.21702	3.14804
45352	4.39745	3.21711	3.14805
45353	4.39755	3.21721	3.14806
45354	4.39765	3.21731	3.14807
45355	4.39774	3.2174	3.14807
45356	4.39784	3.2175	3.14808
45357	4.39794	3.2176	3.14809
45358	4.39804	3.2177	3.1481
45359	4.39813	3.21779	3.14811
45360	4.39823	3.21789	3.14812
45361	4.39833	3.21799	3.14812
45362	4.39842	3.21808	3.14813
45363	4.39852	3.21818	3.14814
45364	4.39862	3.21828	3.14815
45365	4.39871	3.21837	3.14816
45366	4.39881	3.21847	3.14817
45367	4.39891	3.21857	3.14817
45368	4.39901	3.21867	3.14818
45369	4.3991	3.21876	3.14819
45370	4.3992	3.21886	3.1482
45371	4.3993	3.21896	3.14821
45372	4.39939	3.21905	3.14821
45373	4.39949	3.21915	3.14822
45374	4.39959	3.21925	3.14823
45375	4.39968	3.21934	3.14824
45376	4.39978	3.21944	3.14825
45377	4.39988	3.21954	3.14826
45378	4.39998	3.21963	3.14826
45379	4.40007	3.21973	3.14827
45380	4.40017	3.21983	3.14828
45381	4.40027	3.21993	3.14829
45382	4.40036	3.22002	3.1483
45383	4.40046	3.22012	3.14831
45384	4.40056	3.22022	3.14831
45385	4.40065	3.22031	3.14832
45386	4.40075	3.22041	3.14833
45387	4.40085	3.22051	3.14834
45388	4.40094	3.2206	3.14835
45389	4.40104	3.2207	3.14836
45390	4.40114	3.2208	3.14836
45391	4.40124	3.2209	3.14837
45392	4.40133	3.22099	3.14838
45393	4.40143	3.22109	3.14839
45394	4.40153	3.22119	3.1484
45395	4.40162	3.22128	3.14841
45396	4.40172	3.22138	3.14841
45397	4.40182	3.22148	3.14842
45398	4.40191	3.22157	3.14843
45399	4.40201	3.22167	3.14844
45400	4.40211	3.22177	3.14845
45401	4.40221	3.22187	3.14846
45402	4.4023	3.22196	3.14846
45403	4.4024	3.22206	3.14847
45404	4.4025	3.22216	3.14848
45405	4.40259	3.22225	3.14849
45406	4.40269	3.22235	3.1485
45407	4.40279	3.22245	3.14851
45408	4.40288	3.22254	3.14851
45409	4.40298	3.22264	3.14852
45410	4.40308	3.22274	3.14853
45411	4.40317	3.22283	3.14854
45412	4.40327	3.22293	3.14855
45413	4.40337	3.22303	3.14856
45414	4.40347	3.22313	3.14856
45415	4.40356	3.22322	3.14857
45416	4.40366	3.22332	3.14858
45417	4.40376	3.22342	3.14859
45418	4.40385	3.22351	3.1486
45419	4.40395	3.22361	3.1486
45420	4.40405	3.22371	3.14861
45421	4.40414	3.2238	3.14862
45422	4.40424	3.2239	3.14863
45423	4.40434	3.224	3.14864
45424	4.40444	3.2241	3.14865
45425	4.40453	3.22419	3.14865
45426	4.40463	3.22429	3.14866
45427	4.40473	3.22439	3.14867
45428	4.40482	3.22448	3.14868
45429	4.40492	3.22458	3.14869
45430	4.40502	3.22468	3.1487
45431	4.40511	3.22477	3.1487
45432	4.40521	3.22487	3.14871
45433	4.40531	3.22497	3.14872
45434	4.4054	3.22506	3.14873
45435	4.4055	3.22516	3.14874
45436	4.4056	3.22526	3.14875
45437	4.4057	3.22536	3.14875
45438	4.40579	3.22545	3.14876
45439	4.40589	3.22555	3.14877
45440	4.40599	3.22565	3.14878
45441	4.40608	3.22574	3.14879
45442	4.40618	3.22584	3.1488
45443	4.40628	3.22594	3.1488
45444	4.40637	3.22603	3.14881
45445	4.40647	3.22613	3.14882
45446	4.40657	3.22623	3.14883
45447	4.40667	3.22633	3.14884
45448	4.40676	3.22642	3.14885
45449	4.40686	3.22652	3.14885
45450	4.40696	3.22662	3.14886
45451	4.40705	3.22671	3.14887
45452	4.40715	3.22681	3.14888
45453	4.40725	3.22691	3.14889
45454	4.40734	3.227	3.1489
45455	4.40744	3.2271	3.1489
45456	4.40754	3.2272	3.14891
45457	4.40764	3.22729	3.14892
45458	4.40773	3.22739	3.14893
45459	4.40783	3.22749	3.14894
45460	4.40793	3.22759	3.14895
45461	4.40802	3.22768	3.14895
45462	4.40812	3.22778	3.14896
45463	4.40822	3.22788	3.14897
45464	4.40831	3.22797	3.14898
45465	4.40841	3.22807	3.14899
45466	4.40851	3.22817	3.149
45467	4.4086	3.22826	3.149
